OBJECTID,CECPlantID,PlantName,Retired Plant,Operator Company,County,Capacity_Latest,Units,PriEnergySource,StartDate,CEC_Jurisdictional,x,y
3377,S0374,Soledad,0,Not Available,Kern,1,1,SUN,12/30/2013 0:00,0,-118.5648621,35.11701365
3378,S0375,CA Correctional Institution - Tahachapi,0,Silicon Ranch Corporation,Kern,0.99,1,SUN,2/22/2012 0:00,0,-118.5640355,35.11589837
3379,S0376,CA Correctional Institution II - Tehachapi,0,Silicon Ranch Corporation,Kern,1.33,1,SUN,6/24/2013 0:00,0,-118.5707981,35.11813733
3380,S0081,Catalina Solar Phase I and II,0,EDF Renewable Energy Inc,Kern,110,1,SUN,12/15/2012 0:00,0,-118.3379375,34.93437615
3382,W0271,Wind Stream Operations 6039 (Zond Systems  Inc - 6039),0,Not Available,Kern,6.34,WPRS 1,WND,2/1/1984 0:00,0,-118.3825823,35.06874428
3383,W0272,Wind Stream Operations 6040 (Zond Systems  Inc - 6040),0,Not Available,Kern,6.66,WPRS 1,WND,9/1/1984 0:00,0,-118.3843377,35.07050181
3384,W0273,Wind Stream Operations 6041 (Zond Systems  Inc - 6041),0,Not Available,Kern,4.5,WPRS 1,WND,12/1/1984 0:00,0,-118.3776327,35.0740194
3385,W0274,Wind Stream Operations 6042 (Zond Systems  Inc - 6042),0,Not Available,Kern,6.34,WPRS 1,WND,1/1/1982 0:00,0,-118.3684595,35.10614049
3388,W0284,Wind Resource I (Calwind Wind Resource I),0,CalWind Resources Inc,Kern,8.71,WPRS 1,WND,3/24/2012 0:00,0,-118.3914474,35.05965687
3392,W0310,Wind Stream Operations 6111 (AES Tehachapi Wind - Zond Systems  Inc - Northwind),0,Not Available,Kern,6.32,WPRS 1,WND,1/1/1982 0:00,0,-118.3847436,35.08652313
3393,W0370,Alta I Wind Energy Center,0,Terra-Gen Operating Company,Kern,150,WPRS 1,WND,12/29/2010 0:00,0,-118.3690351,35.03795814
3394,W0419,"Windstar Energy, LLC",0,Windstar Energy LLC,Kern,120,WPRS 1,WND,1/1/2013 0:00,0,-118.3639913,35.05798464
3395,W0420,Manzana Wind,0,See WPRS for details,Kern,189,WPRS 1,WND,1/28/2012 0:00,0,-118.4678324,34.94432624
3396,W0442,Alta XI Wind Energy Center,0,See WPRS for details,Kern,89.65,WPRS 1,WND,12/31/1989 0:00,0,-118.3920994,35.06712422
3397,W0445,Coram Tehachapi LP,0,See WPRS for details,Kern,6.53,WPRS 1,WND,12/1/1983 0:00,0,-118.3318922,35.07137214
3398,W0449,Terra-Gen VG Wind,0,See WPRS for details,Kern,7.41,WPRS 1,WND,1/1/1982 0:00,0,-118.3836024,35.09823898
3404,W0463,Coram Energy LLC,0,See WPRS for details,Kern,15,WPRS 1,WND,1/1/2016 0:00,0,-118.3418265,35.0580219
3405,W0481,Point Wind,0,"Terra-Gen, LLC",Kern,64.5,WPRS 1,WND,3/8/2021 0:00,0,-118.3647287,35.08643704
3406,S0278,RE Rio Grande,0,Canadian Solar,Kern,5,1,SUN,11/18/2013 0:00,0,-118.1639422,35.04923371
3407,S0294,RE Columbia 3,0,MN8 Energy,Kern,10,1,SUN,12/1/2013 0:00,0,-118.1720906,35.02001649
3408,S0313,Camelot  LLC,0,Onward Energy,Kern,45,1,SUN,11/26/2014 0:00,0,-118.1823273,35.01415895
3409,S0314,Columbia Two  LLC,0,Onward Energy,Kern,15,1,SUN,11/26/2014 0:00,0,-118.1836126,35.01960822
3410,S0550,SEPV Mojave West,0,S-Power (Sustainable Power Group),Kern,20,Unit 1,SUN,6/15/2015 0:00,0,-118.2782266,35.02441951
3412,W0265,Ridgetop Energy II (Cannon Energy Corp),0,Ridgetop Energy LLC,Kern,46.86,WPRS 1,WND,12/31/1983 0:00,0,-118.3183515,35.0704603
3413,W0270,Terra-Gen Mojave Windfarms (TPC Wind Farms - Tehachapi Power Purchase Trust),0,FPL Energy Operating Services Inc,Kern,28.28,WPRS 1,WND,1/1/1982 0:00,0,-118.2627648,35.04495564
3414,W0297,Ridgetop Energy (Cannon Energy Corp - 6092),0,Ridgetop Energy LLC,Kern,28.5,WPRS 1,WND,1/1/1982 0:00,0,-118.3138879,35.07066428
3416,W0313,"Mojave 16, 17, 18 (Mojave 16-17-18  (Desertwind III PPC Trust) - 6063-6114)",0,Mojave 16/17/18 LLC,Kern,83.55,WPRS 1,WND,1/1/1985 0:00,0,-118.2650403,35.05138146
3417,W0319,Oak Creek Wind Power,0,See WPRS for details,Kern,31.5,WPRS 1,WND,2/7/2014 0:00,0,-118.2708934,35.04844899
3418,W0320,Wind Resource II (Calwind),0,CalWind Resources Inc,Kern,19.96,WPRS 1,WND,5/17/2013 0:00,0,-118.3067754,35.10477346
3419,W0372,Alta II Wind Energy Center,0,Terra-Gen Operating Company,Kern,150,WPRS 1,WND,12/29/2010 0:00,0,-118.3085291,35.01518549
3420,W0374,Difwind Farms Ltd VI,0,See WPRS for details,Kern,23,WPRS 1,WND,1/1/1983 0:00,0,-118.2161183,35.0602865
3421,W0385,"Oasis Power Partners, LLC",0,Oasis Power Partners LLC,Kern,60,WPRS 1,WND,1/27/2009 0:00,0,-118.2952318,35.05923057
3422,W0387,Alta III Wind Energy Center,0,Terra-Gen Operating Company,Kern,150,WPRS 1,WND,1/1/1984 0:00,0,-118.2977846,35.01354459
3423,W0388,Alta IV Wind Energy Center,0,Terra-Gen Operating Company,Kern,102,WPRS 1,WND,3/12/2011 0:00,0,-118.2560137,35.00620041
3424,W0389,Alta V Wind Energy Center,0,Terra-Gen Operating Company,Kern,168,WPRS 1,WND,4/21/2011 0:00,0,-118.2376419,35.00079167
3425,W0393,"Alta Wind VIII, LLC",0,Alta Wind VIII LLC,Kern,150,WPRS 1,WND,2/1/2012 0:00,0,-118.241637,35.03057031
3426,W0406,Mustang Hills LLC (Alta Wind VI Energy Center),0,EverPower Wind Holdings Inc,Kern,150,WPRS 1,WND,3/17/2012 0:00,0,-118.3175645,35.05107077
3427,W0407,Cameron Ridge,0,Terra-Gen Operating Company,Kern,59.67,WPRS 1,WND,12/10/2014 0:00,0,-118.3219752,35.07576993
3428,W0408,"Coram California Development, LP",0,Coram California Development LP,Kern,102,WPRS 1,WND,3/29/2012 0:00,0,-118.2480181,35.01524641
3429,W0415,Pinyon Pines Winds I,0,Terra-Gen Operating Company,Kern,168,WPRS 1,WND,12/7/2012 0:00,0,-118.2143667,35.03973212
3430,W0416,Pinyon Pines Winds II,0,Terra-Gen Operating Company,Kern,132,WPRS 1,WND,1/1/2013 0:00,0,-118.2096138,35.0190649
3431,W0438,Rising Tree Wind Farm III,0,See WPRS for details,Kern,99,WPRS 1,WND,5/15/2015 0:00,0,-118.2413959,35.05325399
3432,W0441,Alta X Wind Energy Center,0,See WPRS for details,Kern,136.8,WPRS 1,WND,12/31/1989 0:00,0,-118.2133706,35.06998571
3436,W0458,Rising Tree Wind Farm I,0,See WPRS for details,Kern,79.2,WPRS 1,WND,12/31/1989 0:00,0,-118.2207913,35.07776468
3437,W0459,Rising Tree Wind Farm II,0,See WPRS for details,Kern,19.8,WPRS 1,WND,12/31/1989 0:00,0,-118.2074734,35.09401879
3438,W0471,"Voyager Wind II, LLC",0,Not Available,Kern,128.7,WPRS 1,WND,11/7/2018 0:00,0,-118.2761896,35.0496676
3439,W0472,"Voyager Wind III, LLC",0,Not Available,Kern,43.2,WPRS 1,WND,12/23/2018 0:00,0,-118.2758861,35.04796404
3440,W0473,"Voyager Wind IV, LLC",0,Not Available,Kern,21.6,WPRS 1,WND,12/20/2018 0:00,0,-118.2725914,35.0511227
3441,S0714,Valentine Solar,0,EDF Renewable Energy Inc,Kern,100,Unit 1,SUN,12/1/2019 0:00,0,-118.3242968,34.98793344
3442,W0477,Mojave 3-4-5,0,FPL Energy Operating Services Inc,,75,WPRS 1,WND,1/1/2021 0:00,0,-118.2607697,35.04613504
3443,W0480,"Oasis Alta, LLC",0,"Terra-Gen, LLC",Kern,14.4,WPRS 1,WND,4/14/2021 0:00,0,-118.2832197,35.04565304
3451,S0073,SEGS IX,0,Luz Solar Partners Ltd IX,San Bernardino,92,GEN1,SUN,10/11/1990 0:00,1,-117.337778,35.03347557
3453,S0104,Mojave Solar Project,0,Mojave Solar LLC,San Bernardino,250,"Alpha, Beta",SUN,12/4/2014 0:00,1,-117.3103379,35.00726002
3455,S9077,California National Guard,0,Not Available,San Luis Obispo,1,1,SUN,1/1/2012 0:00,0,-120.7229531,35.32129681
3456,S9129,Stocker Resources/ Plains Exploration & Production Company,0,Not Available,San Luis Obispo,1.4,1,SUN,1/1/2012 0:00,0,-120.6233037,35.17751922
3470,S9416,Pumpjack Solar 1 PV,0,Deriva Energy,Kern,20,1,SUN,12/23/2014 0:00,0,-119.5961471,35.23729376
3471,S0551,Castor Solar Project,0,Green Light Energy Corporation,Kern,1.5,Unit 1,SUN,4/2/2016 0:00,0,-119.3872455,35.21103909
3472,S9067,Inergy Propoane LLC,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-119.3035912,35.3028446
3473,S9195,Ignite Solar LLC_(Alkali Gardner A),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 0:00,0,-119.4250091,35.14907581
3474,S0525,Algonquin Power SKIC 20 Solar LLC,0,Algonquin Power Sanger LLC,Kern,20,PV,SUN,5/15/2015 0:00,0,-119.2384695,35.13024017
3475,S9208,South Kern Solar 1 (1) (SKIC 2012 PV RFO - 1),0,Not Available,Kern,10,Unit 1,SUN,12/31/2016 0:00,0,-119.2496131,35.12828078
3480,S0316,Old River One LLC,0,Onward Energy,Kern,20,1,SUN,12/17/2014 0:00,0,-119.0851276,35.22055744
3481,S9193,KDW Solar 1  LLC  (KDW Solar 1 ),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2012 0:00,0,-118.9884527,35.31495421
3482,S9199,KDW Solar 2  LLC,0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 0:00,0,-118.9290754,35.28284507
3483,S0306,Orion 1 Solar,0,Longroad Energy,Kern,12,1,SUN,4/1/2014 0:00,0,-118.888702,35.145363
3484,S0321,Regulus Solar,0,Not Available,Kern,60,1,SUN,10/31/2014 0:00,0,-118.8475351,35.30759454
3485,S0431,Redcrest Solar Farm,0,S-Power (Sustainable Power Group),Kern,16.66,Unit 1,SUN,8/1/2015 0:00,0,-118.8094128,35.31554605
3486,S9080,Vaquero Energy Inc.,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-118.8169754,35.3176145
3487,S9087,Grimmway Enterprises  Inc.,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-118.8699653,35.24564011
3488,S9088,Grimmway Enterprises  Inc.,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-118.8699809,35.2472
3489,S9091,Grimmway Enterprises Inc.,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-118.8594049,35.26120594
3490,S9204,Kern River (Bena B),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.8755805,35.30372812
3491,S9160,Pine Tree Solar Project,0,Los Angeles Department of Water & Power (LADWP),Kern,8.5,1,SUN,3/15/2013 0:00,0,-118.1942585,35.22930377
3492,W0289,Sky River Partnership (ESI Energy  Inc - 6065),0,Not Available,Kern,70.65,WPRS 1,WND,12/11/2012 0:00,0,-118.2460148,35.26362339
3493,W0368,Pine Tree Wind Power Plant,0,Los Angeles Department of Water & Power (LADWP),Kern,135,WPRS 1,WND,7/1/2009 0:00,0,-118.1798795,35.24704949
3494,S0587,Beacon Solar 1,0,S-Power (Sustainable Power Group),Kern,56,Unit 1,SUN,4/28/2017 0:00,0,-118.0144317,35.269439
3495,S0530,RE Barren Ridge 1,0,Recurrent Energy LLC,Kern,60,Unit 1,SUN,4/19/2016 0:00,0,-118.0687165,35.20532604
3496,S0554,Beacon 3,0,S-Power (Sustainable Power Group),Kern,60,Unit 1,SUN,12/30/2016 0:00,0,-118.0266953,35.25201099
3497,S0555,Beacon 4,0,S-Power (Sustainable Power Group),Kern,50,Unit 1,SUN,12/5/2016 0:00,0,-118.036113,35.24788564
3498,S0603,Springbok Solar Farm 1,0,62SK 8MW LLC,Kern,105,Unit 1,SUN,4/11/2016 0:00,0,-117.9599795,35.25068415
3499,S0604,Springbok Solar Farm 2,0,62SK 8MW LLC,Kern,155,Unit 1,SUN,9/6/2016 0:00,0,-117.9830641,35.25021465
3500,S0637,Beacon 2,0,CD Arevon USA Inc.,Kern,45,Unit 1,SUN,12/29/2017 0:00,0,-118.036314,35.25477369
3501,S0638,Beacon 5,0,CD Arevon USA Inc.,Kern,36,Unit 1,SUN,12/29/2017 0:00,0,-118.0373803,35.25350873
3502,S0690,Springbok 3,0,CD Arevon USA Inc.,Kern,119.6,Unit 1,SUN,7/19/2019 0:00,0,-117.9598686,35.24326906
3504,S9297,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2103_Hill),0,Not Available,San Luis Obispo,0.75,Unit 1,SUN,12/31/2013 0:00,0,-120.8569209,35.38191862
3506,S9296,Pristine Sun Fund 1  LLC_(2059_Scherz),0,Not Available,San Luis Obispo,0.75,Unit 1,SUN,12/31/2013 0:00,0,-120.4990924,35.48044953
3507,S0245,Topaz Solar Farms LLC,0,Topaz Solar Farms LLC,San Luis Obispo,550,Topaz 1,SUN,9/1/2013 0:00,0,-120.0619296,35.37617026
3508,S0240,California Valley Solar Ranch,0,Clearway Energy,San Luis Obispo,250,"1A, 1B",SUN,9/15/2012 0:00,0,-119.9252724,35.34377727
3512,S0547,Rio Bravo Solar II (PMPJCK),0,Deriva Energy,Kern,20,PV1,SUN,12/29/2016 0:00,0,-119.6269013,35.41654817
3513,S0565,Rio Bravo Solar I LLC (Pumpjack Solar2),0,Deriva Energy,Kern,20,Unit 1,SUN,12/21/2016 0:00,0,-119.6385171,35.41623292
3516,S0330,Shafter Solar LLC,0,NextEra Energy Resources LLC,Kern,20,1,SUN,6/3/2015 0:00,0,-119.1268663,35.45047905
3517,S9027,CSU Bakersfield,0,Silicon Ranch Corporation,Kern,1,1,SUN,1/1/2012 0:00,0,-119.1040132,35.34664746
3523,S0642,Bakersfield Industrial 1,0,Not Available,Kern,1,Unit 1,SUN,12/27/2017 0:00,0,-118.9931471,35.32997837
3524,S0643,Bakersfield Solar 1,0,Not Available,San Joaquin,5.3,Unit 1,SUN,12/26/2017 0:00,0,-118.9784638,35.32649007
3525,S9045,College District Kern Community,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-118.9689041,35.41170132
3526,S9079,County of Kern,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-119.014767,35.3715237
3527,S9106,Kern County Water Agency,0,Not Available,Kern,1.1,1,SUN,1/1/2012 0:00,0,-119.0392977,35.40294164
3528,S9152,Kern County Water Agency,0,Not Available,Kern,4.1,1,SUN,1/1/2012 0:00,0,-119.038043,35.40303279
3529,S9209,Tehachapi (Oswell B),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 0:00,0,-119.0738607,35.40597271
3541,H0267,Kern Canyon,0,"Kern and Tule Hydro, LLC",Kern,11.5,Unit 596,WAT,8/8/1921 0:00,0,-118.7965162,35.44074018
3542,H0268,Kern River 1,0,Southern California Edison (SCE),Kern,24.8,UNIT 1,WAT,5/1/1907 0:00,0,-118.779427,35.46025316
3543,H0367,Rio Bravo Hydroelectric,0,Olcese Water District,Kern,14,2-Jan,WAT,5/1/1989 0:00,0,-118.8222985,35.43004235
3544,S0427,Hayworth Solar Farm,0,S-Power (Sustainable Power Group),Kern,26.66,Unit 1,SUN,11/1/2015 0:00,0,-118.8771106,35.32731196
3545,S0445,Woodmere Solar Farm,0,S-Power (Sustainable Power Group),Kern,14.99,Unit 1,SUN,12/22/2015 0:00,0,-118.823939,35.32351553
3546,S0652,Redwood Solar Farm 4,0,Not Available,Kern,20,Unit 1,SUN,1/6/2018 0:00,0,-118.8126202,35.32372377
3547,S9200,Agua Caliente (Bena A),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.7458756,35.32734104
3548,W0414,"North Sky River, LLC",0,North Sky River Energy LLC,Kern,162,WPRS 1,WND,12/24/2012 0:00,0,-118.1804634,35.3502841
3549,S9292,Ecos Energy   LLC_(Vintner Solar Project),0,Not Available,San Luis Obispo,1.5,Unit 1,SUN,3/5/2014 0:00,0,-120.6813752,35.55777117
3550,S9295,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2163_Bray),0,Not Available,San Luis Obispo,1,Unit 1,SUN,12/31/2013 0:00,0,-120.684746,35.61423276
3551,S9298,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2050_Gomez),0,Not Available,San Luis Obispo,0.5,Unit 1,SUN,12/31/2013 0:00,0,-120.6457719,35.69157128
3552,S0162,Meridian (Paso Robles Solar  LLC),0,X-Elio North America Inc.,San Luis Obispo,1.14,1,SUN,11/29/2010 0:00,0,-120.5681128,35.67120464
3553,S9294,Pristine Sun Fund 1  LLC_(2056_Jardine),0,Not Available,San Luis Obispo,1,Unit 1,SUN,12/31/2013 0:00,0,-120.5961805,35.65633282
3554,S0689,California Flats 150,0,CD Arevon USA Inc.,San Luis Obispo,150,Unit 1,SUN,3/5/2019 0:00,0,-120.3438558,35.6835858
3555,S0339,Blackwell Solar,0,Blackwell Solar LLC,Kern,12,BWS1,SUN,4/17/2015 0:00,0,-119.857303,35.61683286
3556,S0340,Lost Hills Solar,0,Lost Hills Solar LLC,Kern,21.28,LHS1,SUN,4/17/2015 0:00,0,-119.8557623,35.62553829
3557,S9011,Paramount Farms Inc.,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-119.8915801,35.65421556
3558,S0688,"CED Lost Hills Solar, LLC",0,RWE Clean Energy,Kern,20,Unit 1,SUN,2/5/2019 0:00,0,-119.8449535,35.61000976
3559,S9177,"Nickel 1 (""""NLH1"""")",0,Not Available,Kern,1.5,Unit 1,SUN,3/1/2013 0:00,0,-119.7160823,35.64749991
3561,S0718,Chevron - Lost Hills Hybrid,0,"Solar Star Lost Hills, LLC",Kern,29.75,Unit 1,SUN,4/16/2020 0:00,0,-119.7023236,35.60763591
3562,S0327,Wildwood Solar I,0,Deriva Energy,Kern,20,WLD1,SUN,2/18/2015 0:00,0,-119.5687258,35.618823
3563,S0331,Cottonwood Goose Lake LLC,0,Onward Energy,Kern,12,1,SUN,4/28/2015 0:00,0,-119.5759386,35.59190913
3564,S0546,Wildwood Solar II,0,Deriva Energy,Kern,15,PV1,SUN,1/11/2017 0:00,0,-119.5778582,35.63246369
3567,S9044,Primex Farms LLC,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-119.4378475,35.56830655
3568,S9165,CA Dept of Correctionns WASCO (WSP),0,Not Available,Kern,2,1,SUN,1/1/2013 0:00,0,-119.4065692,35.59061142
3569,S9198,Ignite Solar LLC_(Merced Ave C),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 0:00,0,-119.3595223,35.52373073
3570,S9207,Sequoia (Bena C),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 0:00,0,-119.4503167,35.55689393
3571,S9196,Ignite Solar LLC_(Merced Ave A),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 0:00,0,-119.1491437,35.54715081
3572,S9197,Ignite Solar LLC_(Merced Ave B),0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2013 0:00,0,-119.1498037,35.54714314
3576,H0048,Borel,0,Southern California Edison (SCE),Kern,11,1,WAT,12/1/1904 0:00,0,-118.5245013,35.58794945
3577,H0094,Isabella,0,Isabella Partners,Kern,13.9,"GEN1, GEN2",WAT,1/1/1990 0:00,0,-118.481906,35.64410959
3578,S0297,Naval Air Weapons Station China Lake,0,MN8 Energy,Kern,13.78,Unit 1,SUN,9/17/2012 0:00,0,-117.6543739,35.63526864
3579,S0078,Ivanpah I (Solar Partners II),0,Solar Partners I II VIII LLC,San Bernardino,126,Ivanpah 1,SUN,12/30/2013 0:00,1,-115.451703,35.53543752
3580,S0079,Ivanpah II (Solar Partners I),0,Solar Partners I II VIII LLC,San Bernardino,133,Ivanpah 2,SUN,12/31/2013 0:00,1,-115.4829452,35.57551597
3581,S0080,Ivanpah III (Solar Partners VIII),0,Solar Partners I II VIII LLC,San Bernardino,133,Ivanpah 3,SUN,12/31/2013 0:00,1,-115.470211,35.55688253
3582,S0436,Silver State Power South (NV),0,"Silver State Solar Power South, LLC",Clark,250,Unit 1,SUN,10/1/2015 0:00,0,-115.3498142,35.62417079
3583,S0457,Desert Stateline Solar Facility,0,"Desert Stateline Solar, LLC",San Bernardino,299.99,SLS1,SUN,12/10/2015 0:00,0,-115.426956,35.59115719
3584,H0341,Nacimiento Hydro Project,0,Monterey County Water Resources Agency,San Luis Obispo,4.36,"1, 2",WAT,7/1/1987 0:00,0,-120.8832655,35.79857883
3585,S9054,San Miguel Winery,0,Not Available,San Luis Obispo,1,1,SUN,1/1/2012 0:00,0,-120.6968954,35.76244378
3586,S9299,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2053_Pisciotta),0,Not Available,San Luis Obispo,0.25,Unit 1,SUN,12/31/2013 0:00,0,-120.734593,35.79526687
3587,S0636,California Flats North,0,CD Arevon USA Inc.,Monterey,130,Unit 1,SUN,11/29/2017 0:00,0,-120.3384401,35.87409008
3588,S0434,Coronal Lost Hills Solar,0,CD Arevon USA Inc.,Kern,20,Unit 1,SUN,5/18/2015 0:00,0,-119.9060969,35.72875876
3589,S0404,Morelos Solar Facility,0,Morelos Solar LLC,Kern,15,MRLS,SUN,12/2/2015 0:00,0,-119.8206544,35.73644154
3591,S0246,Alpaugh 50  LLC,0,RWE Clean Energy,Tulare,50,1,SUN,3/1/2013 0:00,0,-119.4394132,35.89512998
3592,S0247,Alpaugh North  LLC,0,RWE Clean Energy,Tulare,20,1,SUN,2/20/2013 0:00,0,-119.4373536,35.90197
3593,S0320,White River Solar 2  LLC (White River West),0,RWE Clean Energy,Tulare,19.8,1,SUN,9/17/2014 0:00,0,-119.4621522,35.87477683
3594,S0323,Atwell Island PV Solar Generating Facility,0,Not Available,Tulare,20,Unit 1,SUN,3/1/2013 0:00,0,-119.4527568,35.87859075
3595,S0336,Atwell Island West LLC CED,0,RWE Clean Energy,Tulare,19.8,1,SUN,6/25/2015 0:00,0,-119.4596974,35.81546839
3596,S0359,North Kern State Prison II,0,Not Available,Kern,4,1,SUN,9/28/2012 0:00,0,-119.3089871,35.77748796
3597,S0358,North Kern State Prison,0,Silicon Ranch Corporation,Kern,0.99,1,SUN,12/22/2011 0:00,0,-119.2265196,35.77558602
3598,S0648,Delano Land 1,0,Not Available,Kern,1,Unit 1,SUN,12/28/2017 0:00,0,-119.2445592,35.73912006
3600,S0579,Ducor Solar 1,0,RWE Clean Energy,Tulare,20,Unit 1,SUN,11/30/2016 0:00,0,-119.0683997,35.85627072
3601,S0580,Ducor Solar 2,0,RWE Clean Energy,Tulare,20,Unit 1,SUN,11/30/2016 0:00,0,-119.0678903,35.84572346
3602,S0581,Ducor Solar 3,0,RWE Clean Energy,Tulare,15,Unit 1,SUN,12/1/2016 0:00,0,-119.0569798,35.84537279
3603,S0582,Ducor Solar 4,0,RWE Clean Energy,Tulare,20,Unit 1,SUN,12/1/2016 0:00,0,-119.0269792,35.85039819
3604,S0538,Nicolis,0,CD Arevon USA Inc.,Tulare,20,Unit 1,SUN,9/15/2016 0:00,0,-119.049326,35.83120366
3605,S0539,Tropico,0,Coronal Group LLC,Tulare,14,Unit 1,SUN,9/14/2016 0:00,0,-119.0374527,35.82405782
3607,H0269,Kern River 3,0,Southern California Edison (SCE),Kern,36.8,UNIT 1,WAT,3/1/1921 0:00,0,-118.4362032,35.77613464
3612,S0243,Copper Mountain I (NV),0,Copper Mountain Solar,Clark,58,"CM10, CM48",SUN,6/28/2012 0:00,0,-114.9927409,35.78182192
3613,S0244,Copper Mountain II (NV),0,Copper Mountain Solar,Clark,94.5,CMS2,SUN,6/28/2012 0:00,0,-114.9765001,35.80160309
3614,S0295,Copper Mountain III (NV),0,Copper Mountain Solar,Clark,255,CMS3,SUN,5/12/2014 0:00,0,-114.9579002,35.88941374
3615,S0540,Copper Mountain Solar 4 (NV),0,Copper Mountain Solar,Clark,93.6,CMS4,SUN,10/1/2016 0:00,0,-114.9671874,35.80261077
3616,S9161,Fort Hunter Liggett Dept of Army,0,Not Available,Monterey,2,1,SUN,1/1/2013 0:00,0,-121.2332261,35.99820991
3620,S0585,CED Avenal LLC,0,RWE Clean Energy,Kings,15,Unit 1,SUN,1/26/2017 0:00,0,-120.1513572,35.99584828
3621,S0126,Avenal Park Solar,0,Eurus Energy America Corporation,Kings,6,1,SUN,8/5/2011 0:00,0,-120.1052789,35.99156474
3622,S0127,Sun City,0,Eurus Energy America Corporation,Kings,20,1,SUN,12/31/2010 0:00,0,-120.1028504,35.9848677
3623,S0131,Sand Drag,0,Eurus Energy America Corporation,Kings,19,1,SUN,12/31/2010 0:00,0,-120.1011986,35.98067385
3624,S0301,Kettleman Solar,0,Not Available,Kings,1,1,SUN,3/1/2014 0:00,0,-119.9607204,36.00632721
3625,S0424,EE Kettleman Solar 1,0,Clenera - Renewable Energy,Kings,20,Unit 1,SUN,7/1/2015 0:00,0,-119.9478308,36.05438202
3626,S9166,CA Dept of Correctionns Corcoran,0,Not Available,Kings,3,1,SUN,1/1/2013 0:00,0,-119.5548219,36.0643847
3628,S0248,White River Solar  LLC CED,0,RWE Clean Energy,Tulare,20,1,SUN,6/21/2013 0:00,0,-119.4281165,35.90939601
3629,H0503,Success Power Project,0,Lower Tule River Irrigation District,Tulare,1.4,SPP1,WAT,2/1/1991 0:00,0,-118.9240682,36.05857439
3630,S0201,SPVP042 Porterville (Vestal),0,Southern California Edison (SCE),Tulare,6.77,1,SUN,12/28/2010 0:00,0,-119.0738988,36.02858493
3634,H0242,Hoover Dam (NV),0,United States Bureau of Reclamation,Mohave,2080,"154, 8902",WAT,10/1/1936 0:00,0,-114.7377037,36.01555239
3635,W0465,Scheid Vineyards,0,Not Available,Monterey,1.85,WPRS 1,WND,9/15/2017 0:00,0,-121.190118,36.27484156
3638,S0349,Pleasant Valley State Prison,0,Not Available,Fresno,1.22,1,SUN,7/22/2014 0:00,0,-120.2499911,36.12606939
3639,S0350,Coalinga State Hospital,0,Not Available,Fresno,2,1,SUN,7/22/2014 0:00,0,-120.2435545,36.12621283
3644,S0177,Huron Solar Station,0,Pacific Gas & Electric (PG&E),Fresno,20,1,SUN,6/27/2012 0:00,0,-120.1423801,36.1288384
3645,S0223,West Gates Solar Station,0,Pacific Gas & Electric (PG&E),Fresno,10,1,SUN,6/24/2013 0:00,0,-120.1328836,36.14337176
3646,S0224,Gates Solar Station,0,Pacific Gas & Electric (PG&E),Fresno,20,1,SUN,6/24/2013 0:00,0,-120.111739,36.17891622
3647,S9053,Los Gatos Tomato Products,0,Not Available,Fresno,1,1,SUN,1/1/2012 0:00,0,-120.1554065,36.18487123
3648,S9192,Westlands Solar Farms,0,Clenera - Renewable Energy,Fresno,18,W3963,SUN,2/14/2014 0:00,0,-120.0753025,36.13900106
3649,S0307,Orion 2 Solar,0,Longroad Energy,Kings,8,1,SUN,6/1/2014 0:00,0,-119.9041423,36.25611234
3650,S0315,Kent South  LLC,0,Onward Energy,Kings,20,1,SUN,12/1/2014 0:00,0,-119.9097192,36.22389003
3651,S0533,RE Mustang,0,MN8 Energy,Kings,30,Unit 1,SUN,5/12/2016 0:00,0,-119.9184687,36.24471752
3652,S0534,RE Mustang 3,0,Recurrent Energy LLC,Kings,40,Unit 1,SUN,3/1/2016 0:00,0,-119.9196504,36.23914808
